SN:3K430000005894 BD:Feb 22 2019 VC:6c0e877 MD5:fe950200890c20b9a008e6312c98ea70
SysTime,                      Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd,         Batt_v,      Batt_v_sd,   BATT_PERCENT,BATT_PERCENT_sd, Temp_Status_mA,Analyzer_Status_mA,       Fit_Flag,      MIU_VALVE,       MIU_DESC
08/04/2024 08:27:58.659, 08/04/2024 08:27:58.602, 1.96671e+0, 0.00000e+0, 3.95493e+2, 0.00000e+0, 1.81586e+4, 0.00000e+0, 1.00154e+0, 0.00000e+0, 2.01404e+2, 0.00000e+0, 5.01498e+2, 0.00000e+0, 2.15512e+1, 0.00000e+0, 2.37237e+1, 0.00000e+0, 3.99267e+0, 0.00000e+0, 3.35711e+0, 0.00000e+0, 1.67972e+0, 0.00000e+0, -5.52529e+0, 0.00000e+0, 4.52068e+0, 0.00000e+0, -2.03223e+2, 0.00000e+0, 2.00000e+1, 1.70000e+1, 2, -1, Disabled
08/04/2024 08:28:03.755, 08/04/2024 08:28:03.682, 2.09442e+0, 0.00000e+0, 4.52942e+2, 0.00000e+0, 2.33318e+4, 0.00000e+0, 2.14446e+0, 0.00000e+0, 4.63763e+2, 0.00000e+0, 5.01480e+2, 0.00000e+0, 2.15842e+1, 0.00000e+0, 2.38670e+1, 0.00000e+0, 3.99300e+0, 0.00000e+0, 3.35818e+0, 0.00000e+0, 1.67902e+0, 0.00000e+0, -5.52422e+0, 0.00000e+0, 4.52103e+0, 0.00000e+0, 1.67381e+2, 0.00000e+0, 2.00000e+1, 1.70000e+1, 2, -1, Disabled
08/04/2024 08:28:08.819, 08/04/2024 08:28:08.762, 2.11151e+0, 0.00000e+0, 4.50328e+2, 0.00000e+0, 2.39501e+4, 0.00000e+0, 2.16333e+0, 0.00000e+0, 4.61378e+2, 0.00000e+0, 5.01464e+2, 0.00000e+0, 2.16041e+1, 0.00000e+0, 2.39635e+1, 0.00000e+0, 3.99320e+0, 0.00000e+0, 3.35825e+0, 0.00000e+0, 1.67865e+0, 0.00000e+0, -5.52421e+0, 0.00000e+0, 4.52064e+0, 0.00000e+0, 1.67317e+2, 0.00000e+0, 2.00000e+1, 1.70000e+1, 2, -1, Disabled
08/04/2024 08:28:13.948, 08/04/2024 08:28:13.848, 2.08839e+0, 0.00000e+0, 4.49530e+2, 0.00000e+0, 2.42813e+4, 0.00000e+0, 2.14036e+0, 0.00000e+0, 4.60717e+2, 0.00000e+0, 5.01439e+2, 0.00000e+0, 2.16274e+1, 0.00000e+0, 2.40568e+1, 0.00000e+0, 3.99299e+0, 0.00000e+0, 3.35832e+0, 0.00000e+0, 1.67830e+0, 0.00000e+0, -5.52429e+0, 0.00000e+0, 4.52055e+0, 0.00000e+0, 1.67304e+2, 0.00000e+0, 2.00000e+1, 1.70000e+1, 3, -1, Disabled
08/04/2024 08:28:19.005, 08/04/2024 08:28:18.928, 2.06065e+0, 0.00000e+0, 4.49664e+2, 0.00000e+0, 2.44772e+4, 0.00000e+0, 2.11235e+0, 0.00000e+0, 4.60947e+2, 0.00000e+0, 5.01459e+2, 0.00000e+0, 2.16571e+1, 0.00000e+0, 2.41520e+1, 0.00000e+0, 3.99284e+0, 0.00000e+0, 3.35798e+0, 0.00000e+0, 1.67795e+0, 0.00000e+0, -5.52438e+0, 0.00000e+0, 4.51988e+0, 0.00000e+0, 1.67193e+2, 0.00000e+0, 2.00000e+1, 1.70000e+1, 3, -1, Disabled
08/04/2024 08:28:24.079, 08/04/2024 08:28:24.007, 2.03667e+0, 0.00000e+0, 4.48977e+2, 0.00000e+0, 2.47698e+4, 0.00000e+0, 2.08840e+0, 0.00000e+0, 4.60381e+2, 0.00000e+0, 5.01447e+2, 0.00000e+0, 2.16857e+1, 0.00000e+0, 2.42413e+1, 0.00000e+0, 3.99260e+0, 0.00000e+0, 3.35798e+0, 0.00000e+0, 1.67765e+0, 0.00000e+0, -5.52447e+0, 0.00000e+0, 4.51924e+0, 0.00000e+0, 1.67088e+2, 0.00000e+0, 2.00000e+1, 1.70000e+1, 3, -1, Disabled
08/04/2024 08:28:29.163, 08/04/2024 08:28:29.086, 2.01509e+0, 0.00000e+0, 4.47626e+2, 0.00000e+0, 2.49509e+4, 0.00000e+0, 2.06665e+0, 0.00000e+0, 4.59080e+2, 0.00000e+0, 5.01455e+2, 0.00000e+0, 2.17051e+1, 0.00000e+0, 2.43327e+1, 0.00000e+0, 3.99233e+0, 0.00000e+0, 3.35807e+0, 0.00000e+0, 1.67736e+0, 0.00000e+0, -5.52456e+0, 0.00000e+0, 4.51863e+0, 0.00000e+0, 1.66989e+2, 0.00000e+0, 2.00000e+1, 1.70000e+1, 3, -1, Disabled
08/04/2024 08:28:34.230, 08/04/2024 08:28:34.166, 2.01752e+0, 0.00000e+0, 4.42550e+2, 0.00000e+0, 2.51500e+4, 0.00000e+0, 2.06957e+0, 0.00000e+0, 4.53967e+2, 0.00000e+0, 5.01425e+2, 0.00000e+0, 2.17302e+1, 0.00000e+0, 2.44348e+1, 0.00000e+0, 3.99219e+0, 0.00000e+0, 3.35834e+0, 0.00000e+0, 1.67709e+0, 0.00000e+0, -5.52465e+0, 0.00000e+0, 4.51792e+0, 0.00000e+0, 1.66872e+2, 0.00000e+0, 2.00000e+1, 1.70000e+1, 3, -1, Disabled
08/04/2024 08:28:39.299, 08/04/2024 08:28:39.245, 2.02835e+0, 0.00000e+0, 4.43650e+2, 0.00000e+0, 2.53350e+4, 0.00000e+0, 2.08107e+0, 0.00000e+0, 4.55182e+2, 0.00000e+0, 5.01470e+2, 0.00000e+0, 2.17515e+1, 0.00000e+0, 2.45175e+1, 0.00000e+0, 3.99204e+0, 0.00000e+0, 3.35813e+0, 0.00000e+0, 1.67685e+0, 0.00000e+0, -5.52471e+0, 0.00000e+0, 4.51695e+0, 0.00000e+0, 1.66713e+2, 0.00000e+0, 2.00000e+1, 1.70000e+1, 3, -1, Disabled
08/04/2024 08:28:44.378, 08/04/2024 08:28:44.325, 2.03798e+0, 0.00000e+0, 4.44122e+2, 0.00000e+0, 2.54898e+4, 0.00000e+0, 2.09129e+0, 0.00000e+0, 4.55739e+2, 0.00000e+0, 5.01428e+2, 0.00000e+0, 2.17801e+1, 0.00000e+0, 2.45895e+1, 0.00000e+0, 3.99257e+0, 0.00000e+0, 3.35759e+0, 0.00000e+0, 1.67663e+0, 0.00000e+0, -5.52477e+0, 0.00000e+0, 4.51683e+0, 0.00000e+0, 1.66694e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
08/04/2024 08:28:49.453, 08/04/2024 08:28:49.404, 2.02790e+0, 0.00000e+0, 4.43485e+2, 0.00000e+0, 2.56292e+4, 0.00000e+0, 2.08124e+0, 0.00000e+0, 4.55151e+2, 0.00000e+0, 5.01448e+2, 0.00000e+0, 2.17991e+1, 0.00000e+0, 2.46662e+1, 0.00000e+0, 3.99258e+0, 0.00000e+0, 3.35772e+0, 0.00000e+0, 1.67641e+0, 0.00000e+0, -5.52483e+0, 0.00000e+0, 4.51616e+0, 0.00000e+0, 1.66584e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
